run,step,condition,mean_belonging,std_belonging,mean_collective_reputation,support_requests,helping_rate,reciprocal_support_rate,repair_rate,delay_rate,refusal_rate,withdrawal_rate,volunteer_retention,collective_avoidance_rate,mean_reward_signal,mean_pain_signal,mean_delta_B,mean_help_probability,mean_helping_value,signal_extraction_consistency
17,9,payoff_only,0.5,0.0,0.5,19,0.0526315789473684,0.1631578947368421,0.0,0.3684210526315789,0.5789473684210527,0.0,1.0,0.0,0.021578947368421,0.2585526315789473,0.0,0.2364033948403731,0.3325000000000001,
17,10,payoff_only,0.5,0.0,0.5,20,0.35,0.47,0.0,0.4,0.25,0.0,1.0,0.0,0.1434999999999999,0.13875,0.0,0.2364033948403731,0.3325000000000001,
17,11,payoff_only,0.5,0.0,0.5,15,0.2666666666666666,0.3466666666666667,0.0,0.2666666666666666,0.4666666666666667,0.0,1.0,0.0,0.1093333333333333,0.205,0.0,0.2364033948403731,0.3325000000000001,
17,12,payoff_only,0.5,0.0,0.5,18,0.3888888888888889,0.5222222222222223,0.0,0.4444444444444444,0.1666666666666666,0.0,1.0,0.0,0.1594444444444444,0.1125,0.0,0.2364033948403731,0.3325000000000001,
17,13,payoff_only,0.5,0.0,0.5,17,0.1764705882352941,0.3529411764705882,0.0,0.5882352941176471,0.2352941176470588,0.0,1.0,0.0,0.0723529411764705,0.1544117647058824,0.0,0.2364033948403732,0.3325000000000001,
17,14,payoff_only,0.5,0.0,0.5,22,0.1363636363636363,0.2727272727272727,0.0,0.4545454545454545,0.4090909090909091,0.0,1.0,0.0,0.0559090909090909,0.2045454545454545,0.0,0.2364033948403731,0.3325000000000002,
17,15,payoff_only,0.5,0.0,0.5,20,0.15,0.285,0.0,0.45,0.4,0.0,1.0,0.0,0.0614999999999999,0.200625,0.0,0.2364033948403731,0.3325000000000001,
17,16,payoff_only,0.5,0.0,0.5,16,0.25,0.38125,0.0,0.4375,0.3125,0.0,1.0,0.0,0.1024999999999999,0.16640625,0.0,0.2364033948403731,0.3325000000000001,
17,17,payoff_only,0.5,0.0,0.5,19,0.2105263157894736,0.2894736842105263,0.0,0.2631578947368421,0.5263157894736842,0.0,1.0,0.0,0.0863157894736841,0.2269736842105263,0.0,0.2364033948403731,0.3325000000000001,
17,18,payoff_only,0.5,0.0,0.5,22,0.0909090909090909,0.2272727272727272,0.0,0.4545454545454545,0.4545454545454545,0.0,1.0,0.0,0.0372727272727272,0.2215909090909091,0.0,0.2364033948403731,0.3325000000000002,
17,19,payoff_only,0.5,0.0,0.5,16,0.25,0.325,0.0,0.25,0.5,0.0,1.0,0.0,0.1024999999999999,0.215625,0.0,0.2364033948403731,0.3325000000000001,
17,20,payoff_only,0.5,0.0,0.5,19,0.2631578947368421,0.3421052631578947,0.0,0.2631578947368421,0.4736842105263157,0.0,1.0,0.0,0.1078947368421052,0.2072368421052631,0.0,0.2364033948403731,0.3325000000000001,
17,21,payoff_only,0.5,0.0,0.5,20,0.2,0.32,0.0,0.4,0.4,0.0,1.0,0.0,0.0819999999999999,0.195,0.0,0.2364033948403731,0.3325000000000001,
17,22,payoff_only,0.5,0.0,0.5,17,0.1764705882352941,0.3176470588235294,0.0,0.4705882352941176,0.3529411764705882,0.0,1.0,0.0,0.0723529411764705,0.1852941176470588,0.0,0.2364033948403732,0.3325000000000001,
17,23,payoff_only,0.5,0.0,0.5,23,0.4347826086956521,0.5,0.0,0.217391304347826,0.3478260869565217,0.0,1.0,0.0,0.1782608695652174,0.154891304347826,0.0,0.2364033948403731,0.3325000000000002,
17,24,payoff_only,0.5,0.0,0.5,25,0.44,0.56,0.0,0.4,0.16,0.0,1.0,0.0,0.1804,0.105,0.0,0.2364033948403731,0.3325000000000001,
17,25,payoff_only,0.5,0.0,0.5,17,0.1764705882352941,0.2470588235294117,0.0,0.2352941176470588,0.5882352941176471,0.0,1.0,0.0,0.0723529411764705,0.2470588235294117,0.0,0.2364033948403732,0.3325000000000001,
17,26,payoff_only,0.5,0.0,0.5,17,0.0588235294117647,0.1999999999999999,0.0,0.4705882352941176,0.4705882352941176,0.0,1.0,0.0,0.0241176470588235,0.2294117647058823,0.0,0.2364033948403732,0.3325000000000001,
17,27,payoff_only,0.5,0.0,0.5,23,0.3478260869565217,0.4391304347826086,0.0,0.3043478260869565,0.3478260869565217,0.0,1.0,0.0,0.1426086956521739,0.1646739130434782,0.0,0.2364033948403731,0.3325000000000002,
17,28,payoff_only,0.5,0.0,0.5,22,0.4090909090909091,0.5045454545454545,0.0,0.3181818181818182,0.2727272727272727,0.0,1.0,0.0,0.1677272727272727,0.1380681818181818,0.0,0.2364033948403731,0.3325000000000002,
17,29,payoff_only,0.5,0.0,0.5,24,0.125,0.225,0.0,0.3333333333333333,0.5416666666666666,0.0,1.0,0.0,0.0512499999999999,0.240625,0.0,0.2364033948403731,0.3325000000000001,
17,30,payoff_only,0.5,0.0,0.5,24,0.375,0.5,0.0,0.4166666666666667,0.2083333333333333,0.0,1.0,0.0,0.1537499999999999,0.125,0.0,0.2364033948403731,0.3325000000000001,
17,31,payoff_only,0.5,0.0,0.5,20,0.3,0.375,0.0,0.25,0.45,0.0,1.0,0.0,0.123,0.196875,0.0,0.2364033948403731,0.3325000000000001,
17,32,payoff_only,0.5,0.0,0.5,21,0.0952380952380952,0.2238095238095237,0.0,0.4285714285714285,0.4761904761904761,0.0,1.0,0.0,0.039047619047619,0.2267857142857142,0.0,0.2364033948403731,0.3325000000000002,
17,33,payoff_only,0.5,0.0,0.5,21,0.1904761904761904,0.3047619047619048,0.0,0.3809523809523809,0.4285714285714285,0.0,1.0,0.0,0.078095238095238,0.2035714285714285,0.0,0.2364033948403731,0.3325000000000002,
17,34,payoff_only,0.5,0.0,0.5,18,0.2222222222222222,0.3222222222222222,0.0,0.3333333333333333,0.4444444444444444,0.0,1.0,0.0,0.091111111111111,0.2041666666666667,0.0,0.2364033948403731,0.3325000000000001,
17,35,payoff_only,0.5,0.0,0.5,19,0.3684210526315789,0.431578947368421,0.0,0.2105263157894736,0.4210526315789473,0.0,1.0,0.0,0.1510526315789473,0.181578947368421,0.0,0.2364033948403731,0.3325000000000001,
17,36,payoff_only,0.5,0.0,0.5,17,0.2352941176470588,0.3764705882352941,0.0,0.4705882352941176,0.2941176470588235,0.0,1.0,0.0,0.0964705882352941,0.1632352941176471,0.0,0.2364033948403732,0.3325000000000001,
17,37,payoff_only,0.5,0.0,0.5,19,0.2105263157894736,0.3052631578947368,0.0,0.3157894736842105,0.4736842105263157,0.0,1.0,0.0,0.0863157894736841,0.2131578947368421,0.0,0.2364033948403731,0.3325000000000001,
17,38,payoff_only,0.5,0.0,0.5,20,0.25,0.37,0.0,0.4,0.35,0.0,1.0,0.0,0.1025,0.17625,0.0,0.2364033948403731,0.3325000000000001,
17,39,payoff_only,0.5,0.0,0.5,15,0.1333333333333333,0.2533333333333333,0.0,0.4,0.4666666666666667,0.0,1.0,0.0,0.0546666666666666,0.22,0.0,0.2364033948403731,0.3325000000000001,
17,40,payoff_only,0.5,0.0,0.5,16,0.375,0.525,0.0,0.5,0.125,0.0,1.0,0.0,0.1537499999999999,0.103125,0.0,0.2364033948403731,0.3325000000000001,
17,41,payoff_only,0.5,0.0,0.5,18,0.1666666666666666,0.3,0.0,0.4444444444444444,0.3888888888888889,0.0,1.0,0.0,0.0683333333333333,0.1958333333333333,0.0,0.2364033948403731,0.3325000000000001,
17,42,payoff_only,0.5,0.0,0.5,20,0.1,0.25,0.0,0.5,0.4,0.0,1.0,0.0,0.0409999999999999,0.20625,0.0,0.2364033948403731,0.3325000000000001,
17,43,payoff_only,0.5,0.0,0.5,19,0.2631578947368421,0.3263157894736842,0.0,0.2105263157894736,0.5263157894736842,0.0,1.0,0.0,0.1078947368421052,0.2210526315789474,0.0,0.2364033948403731,0.3325000000000001,
17,44,payoff_only,0.5,0.0,0.5,21,0.3809523809523809,0.4523809523809524,0.0,0.238095238095238,0.3809523809523809,0.0,1.0,0.0,0.1561904761904761,0.1696428571428571,0.0,0.2364033948403731,0.3325000000000002,
17,45,payoff_only,0.5,0.0,0.5,22,0.4090909090909091,0.5454545454545454,0.0,0.4545454545454545,0.1363636363636363,0.0,1.0,0.0,0.1677272727272727,0.1022727272727272,0.0,0.2364033948403731,0.3325000000000002,
17,46,payoff_only,0.5,0.0,0.5,22,0.1818181818181818,0.2636363636363636,0.0,0.2727272727272727,0.5454545454545454,0.0,1.0,0.0,0.0745454545454545,0.2352272727272727,0.0,0.2364033948403731,0.3325000000000002,
17,47,payoff_only,0.5,0.0,0.5,22,0.0909090909090909,0.2272727272727272,0.0,0.4545454545454545,0.4545454545454545,0.0,1.0,0.0,0.0372727272727272,0.2215909090909091,0.0,0.2364033948403731,0.3325000000000002,
17,48,payoff_only,0.5,0.0,0.5,19,0.1578947368421052,0.2842105263157894,0.0,0.4210526315789473,0.4210526315789473,0.0,1.0,0.0,0.0647368421052631,0.2052631578947368,0.0,0.2364033948403731,0.3325000000000001,
17,49,payoff_only,0.5,0.0,0.5,19,0.2631578947368421,0.3578947368421052,0.0,0.3157894736842105,0.4210526315789473,0.0,1.0,0.0,0.1078947368421052,0.1934210526315789,0.0,0.2364033948403731,0.3325000000000001,
18,0,payoff_only,0.5,0.0,0.5,14,0.2142857142857142,0.3214285714285714,0.0,0.3571428571428571,0.4285714285714285,0.0,1.0,0.0,0.0878571428571428,0.2008928571428571,0.0,0.2364033948403731,0.3325000000000001,
18,1,payoff_only,0.5,0.0,0.5,19,0.4210526315789473,0.5157894736842106,0.0,0.3157894736842105,0.2631578947368421,0.0,1.0,0.0,0.1726315789473683,0.1342105263157894,0.0,0.2364033948403731,0.3325000000000001,
18,2,payoff_only,0.5,0.0,0.5,22,0.2727272727272727,0.4090909090909091,0.0,0.4545454545454545,0.2727272727272727,0.0,1.0,0.0,0.1118181818181818,0.1534090909090909,0.0,0.2364033948403731,0.3325000000000002,
18,3,payoff_only,0.5,0.0,0.5,18,0.2222222222222222,0.3055555555555556,0.0,0.2777777777777778,0.5,0.0,1.0,0.0,0.091111111111111,0.21875,0.0,0.2364033948403731,0.3325000000000001,
18,4,payoff_only,0.5,0.0,0.5,17,0.2352941176470588,0.4117647058823529,0.0,0.5882352941176471,0.1764705882352941,0.0,1.0,0.0,0.0964705882352941,0.1323529411764706,0.0,0.2364033948403732,0.3325000000000001,
18,5,payoff_only,0.5,0.0,0.5,21,0.4285714285714285,0.5,0.0,0.238095238095238,0.3333333333333333,0.0,1.0,0.0,0.1757142857142856,0.1517857142857142,0.0,0.2364033948403731,0.3325000000000002,
18,6,payoff_only,0.5,0.0,0.5,20,0.2,0.365,0.0,0.55,0.25,0.0,1.0,0.0,0.0819999999999999,0.1556249999999999,0.0,0.2364033948403731,0.3325000000000001,
18,7,payoff_only,0.5,0.0,0.5,18,0.2777777777777778,0.4111111111111111,0.0,0.4444444444444444,0.2777777777777778,0.0,1.0,0.0,0.1138888888888888,0.1541666666666666,0.0,0.2364033948403731,0.3325000000000001,
18,8,payoff_only,0.5,0.0,0.5,22,0.1818181818181818,0.2772727272727273,0.0,0.3181818181818182,0.5,0.0,1.0,0.0,0.0745454545454545,0.2232954545454545,0.0,0.2364033948403731,0.3325000000000002,
18,9,payoff_only,0.5,0.0,0.5,20,0.15,0.3,0.0,0.5,0.35,0.0,1.0,0.0,0.0614999999999999,0.1875,0.0,0.2364033948403731,0.3325000000000001,
18,10,payoff_only,0.5,0.0,0.5,20,0.15,0.24,0.0,0.3,0.55,0.0,1.0,0.0,0.0614999999999999,0.24,0.0,0.2364033948403731,0.3325000000000001,
18,11,payoff_only,0.5,0.0,0.5,17,0.3529411764705882,0.4588235294117647,0.0,0.3529411764705882,0.2941176470588235,0.0,1.0,0.0,0.1447058823529411,0.15,0.0,0.2364033948403732,0.3325000000000001,
18,12,payoff_only,0.5,0.0,0.5,19,0.2105263157894736,0.3368421052631579,0.0,0.4210526315789473,0.3684210526315789,0.0,1.0,0.0,0.0863157894736841,0.1855263157894737,0.0,0.2364033948403731,0.3325000000000001,
18,13,payoff_only,0.5,0.0,0.5,23,0.3043478260869565,0.4347826086956521,0.0,0.4347826086956521,0.2608695652173913,0.0,1.0,0.0,0.1247826086956521,0.1467391304347826,0.0,0.2364033948403731,0.3325000000000002,
18,14,payoff_only,0.5,0.0,0.5,18,0.0555555555555555,0.1888888888888888,0.0,0.4444444444444444,0.5,0.0,1.0,0.0,0.0227777777777777,0.2375,0.0,0.2364033948403731,0.3325000000000001,
18,15,payoff_only,0.5,0.0,0.5,16,0.1875,0.2625,0.0,0.25,0.5625,0.0,1.0,0.0,0.0768749999999999,0.2390625,0.0,0.2364033948403731,0.3325000000000001,
18,16,payoff_only,0.5,0.0,0.5,21,0.2857142857142857,0.4,0.0,0.3809523809523809,0.3333333333333333,0.0,1.0,0.0,0.1171428571428571,0.1678571428571428,0.0,0.2364033948403731,0.3325000000000002,
18,17,payoff_only,0.5,0.0,0.5,20,0.25,0.3399999999999999,0.0,0.3,0.45,0.0,1.0,0.0,0.1025,0.2024999999999999,0.0,0.2364033948403731,0.3325000000000001,
18,18,payoff_only,0.5,0.0,0.5,16,0.3125,0.44375,0.0,0.4375,0.25,0.0,1.0,0.0,0.128125,0.14296875,0.0,0.2364033948403731,0.3325000000000001,
18,19,payoff_only,0.5,0.0,0.5,18,0.2777777777777778,0.4611111111111111,0.0,0.6111111111111112,0.1111111111111111,0.0,1.0,0.0,0.1138888888888888,0.1104166666666666,0.0,0.2364033948403731,0.3325000000000001,
18,20,payoff_only,0.5,0.0,0.5,19,0.2631578947368421,0.4368421052631579,0.0,0.5789473684210527,0.1578947368421052,0.0,1.0,0.0,0.1078947368421052,0.1243421052631578,0.0,0.2364033948403731,0.3325000000000001,
18,21,payoff_only,0.5,0.0,0.5,17,0.3529411764705882,0.4411764705882353,0.0,0.2941176470588235,0.3529411764705882,0.0,1.0,0.0,0.1447058823529411,0.1654411764705882,0.0,0.2364033948403732,0.3325000000000001,
18,22,payoff_only,0.5,0.0,0.5,21,0.1904761904761904,0.3476190476190476,0.0,0.5238095238095238,0.2857142857142857,0.0,1.0,0.0,0.078095238095238,0.1660714285714285,0.0,0.2364033948403731,0.3325000000000002,
18,23,payoff_only,0.5,0.0,0.5,23,0.0434782608695652,0.1869565217391304,0.0,0.4782608695652174,0.4782608695652174,0.0,1.0,0.0,0.0178260869565217,0.2331521739130434,0.0,0.2364033948403731,0.3325000000000002,
18,24,payoff_only,0.5,0.0,0.5,25,0.12,0.264,0.0,0.48,0.4,0.0,1.0,0.0,0.0491999999999999,0.204,0.0,0.2364033948403731,0.3325000000000001,
18,25,payoff_only,0.5,0.0,0.5,23,0.217391304347826,0.3869565217391305,0.0,0.5652173913043478,0.217391304347826,0.0,1.0,0.0,0.0891304347826087,0.1451086956521739,0.0,0.2364033948403731,0.3325000000000002,
18,26,payoff_only,0.5,0.0,0.5,20,0.25,0.3849999999999999,0.0,0.45,0.3,0.0,1.0,0.0,0.1025,0.163125,0.0,0.2364033948403731,0.3325000000000001,
18,27,payoff_only,0.5,0.0,0.5,20,0.15,0.315,0.0,0.55,0.3,0.0,1.0,0.0,0.0614999999999999,0.174375,0.0,0.2364033948403731,0.3325000000000001,
18,28,payoff_only,0.5,0.0,0.5,18,0.3888888888888889,0.4888888888888889,0.0,0.3333333333333333,0.2777777777777778,0.0,1.0,0.0,0.1594444444444444,0.1416666666666666,0.0,0.2364033948403731,0.3325000000000001,
18,29,payoff_only,0.5,0.0,0.5,17,0.2941176470588235,0.3823529411764705,0.0,0.2941176470588235,0.4117647058823529,0.0,1.0,0.0,0.1205882352941176,0.1875,0.0,0.2364033948403732,0.3325000000000001,
18,30,payoff_only,0.5,0.0,0.5,19,0.2631578947368421,0.3736842105263158,0.0,0.3684210526315789,0.3684210526315789,0.0,1.0,0.0,0.1078947368421052,0.1796052631578947,0.0,0.2364033948403731,0.3325000000000001,
18,31,payoff_only,0.5,0.0,0.5,19,0.2105263157894736,0.3999999999999999,0.0,0.631578947368421,0.1578947368421052,0.0,1.0,0.0,0.0863157894736841,0.1302631578947368,0.0,0.2364033948403731,0.3325000000000001,
18,32,payoff_only,0.5,0.0,0.5,22,0.2272727272727272,0.3363636363636363,0.0,0.3636363636363636,0.4090909090909091,0.0,1.0,0.0,0.0931818181818181,0.1943181818181818,0.0,0.2364033948403731,0.3325000000000002,
18,33,payoff_only,0.5,0.0,0.5,16,0.125,0.275,0.0,0.5,0.375,0.0,1.0,0.0,0.0512499999999999,0.196875,0.0,0.2364033948403731,0.3325000000000001,
18,34,payoff_only,0.5,0.0,0.5,20,0.25,0.355,0.0,0.35,0.4,0.0,1.0,0.0,0.1025,0.189375,0.0,0.2364033948403731,0.3325000000000001,
18,35,payoff_only,0.5,0.0,0.5,22,0.1818181818181818,0.2909090909090909,0.0,0.3636363636363636,0.4545454545454545,0.0,1.0,0.0,0.0745454545454545,0.2113636363636364,0.0,0.2364033948403731,0.3325000000000002,
18,36,payoff_only,0.5,0.0,0.5,21,0.238095238095238,0.3952380952380953,0.0,0.5238095238095238,0.238095238095238,0.0,1.0,0.0,0.0976190476190476,0.1482142857142857,0.0,0.2364033948403731,0.3325000000000002,
18,37,payoff_only,0.5,0.0,0.5,20,0.2,0.26,0.0,0.2,0.6,0.0,1.0,0.0,0.0819999999999999,0.2475,0.0,0.2364033948403731,0.3325000000000001,
18,38,payoff_only,0.5,0.0,0.5,20,0.15,0.285,0.0,0.45,0.4,0.0,1.0,0.0,0.0614999999999999,0.200625,0.0,0.2364033948403731,0.3325000000000001,
18,39,payoff_only,0.5,0.0,0.5,19,0.2631578947368421,0.3578947368421052,0.0,0.3157894736842105,0.4210526315789473,0.0,1.0,0.0,0.1078947368421052,0.1934210526315789,0.0,0.2364033948403731,0.3325000000000001,
18,40,payoff_only,0.5,0.0,0.5,22,0.3181818181818182,0.4,0.0,0.2727272727272727,0.4090909090909091,0.0,1.0,0.0,0.1304545454545454,0.184090909090909,0.0,0.2364033948403731,0.3325000000000002,
18,41,payoff_only,0.5,0.0,0.5,17,0.4705882352941176,0.611764705882353,0.0,0.4705882352941176,0.0588235294117647,0.0,1.0,0.0,0.1929411764705882,0.075,0.0,0.2364033948403732,0.3325000000000001,
18,42,payoff_only,0.5,0.0,0.5,20,0.25,0.355,0.0,0.35,0.4,0.0,1.0,0.0,0.1025,0.189375,0.0,0.2364033948403731,0.3325000000000001,
18,43,payoff_only,0.5,0.0,0.5,20,0.1,0.2349999999999999,0.0,0.45,0.45,0.0,1.0,0.0,0.0409999999999999,0.219375,0.0,0.2364033948403731,0.3325000000000001,
18,44,payoff_only,0.5,0.0,0.5,20,0.25,0.4,0.0,0.5,0.25,0.0,1.0,0.0,0.1025,0.15,0.0,0.2364033948403731,0.3325000000000001,
18,45,payoff_only,0.5,0.0,0.5,22,0.2727272727272727,0.4090909090909091,0.0,0.4545454545454545,0.2727272727272727,0.0,1.0,0.0,0.1118181818181818,0.1534090909090909,0.0,0.2364033948403731,0.3325000000000002,
18,46,payoff_only,0.5,0.0,0.5,21,0.238095238095238,0.2952380952380952,0.0,0.1904761904761904,0.5714285714285714,0.0,1.0,0.0,0.0976190476190476,0.2357142857142857,0.0,0.2364033948403731,0.3325000000000002,
18,47,payoff_only,0.5,0.0,0.5,23,0.2608695652173913,0.391304347826087,0.0,0.4347826086956521,0.3043478260869565,0.0,1.0,0.0,0.1069565217391304,0.1630434782608695,0.0,0.2364033948403731,0.3325000000000002,
18,48,payoff_only,0.5,0.0,0.5,19,0.2631578947368421,0.3736842105263158,0.0,0.3684210526315789,0.3684210526315789,0.0,1.0,0.0,0.1078947368421052,0.1796052631578947,0.0,0.2364033948403731,0.3325000000000001,
18,49,payoff_only,0.5,0.0,0.5,18,0.3333333333333333,0.4333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.1366666666666666,0.1625,0.0,0.2364033948403731,0.3325000000000001,
19,0,payoff_only,0.5,0.0,0.5,23,0.1304347826086956,0.2217391304347826,0.0,0.3043478260869565,0.5652173913043478,0.0,1.0,0.0,0.0534782608695652,0.246195652173913,0.0,0.2364033948403731,0.3325000000000002,
19,1,payoff_only,0.5,0.0,0.5,19,0.2105263157894736,0.3368421052631579,0.0,0.4210526315789473,0.3684210526315789,0.0,1.0,0.0,0.0863157894736841,0.1855263157894737,0.0,0.2364033948403731,0.3325000000000001,
19,2,payoff_only,0.5,0.0,0.5,16,0.1875,0.31875,0.0,0.4375,0.375,0.0,1.0,0.0,0.0768749999999999,0.18984375,0.0,0.2364033948403731,0.3325000000000001,
19,3,payoff_only,0.5,0.0,0.5,20,0.15,0.315,0.0,0.55,0.3,0.0,1.0,0.0,0.0614999999999999,0.174375,0.0,0.2364033948403731,0.3325000000000001,
19,4,payoff_only,0.5,0.0,0.5,19,0.2105263157894736,0.2894736842105263,0.0,0.2631578947368421,0.5263157894736842,0.0,1.0,0.0,0.0863157894736841,0.2269736842105263,0.0,0.2364033948403731,0.3325000000000001,
19,5,payoff_only,0.5,0.0,0.5,21,0.1428571428571428,0.3142857142857143,0.0,0.5714285714285714,0.2857142857142857,0.0,1.0,0.0,0.0585714285714285,0.1714285714285714,0.0,0.2364033948403731,0.3325000000000002,
19,6,payoff_only,0.5,0.0,0.5,21,0.2857142857142857,0.3428571428571428,0.0,0.1904761904761904,0.5238095238095238,0.0,1.0,0.0,0.1171428571428571,0.2178571428571428,0.0,0.2364033948403731,0.3325000000000002,
19,7,payoff_only,0.5,0.0,0.5,15,0.0666666666666666,0.2466666666666666,0.0,0.6,0.3333333333333333,0.0,1.0,0.0,0.0273333333333333,0.1924999999999999,0.0,0.2364033948403731,0.3325000000000001,
19,8,payoff_only,0.5,0.0,0.5,19,0.2631578947368421,0.3894736842105263,0.0,0.4210526315789473,0.3157894736842105,0.0,1.0,0.0,0.1078947368421052,0.1657894736842105,0.0,0.2364033948403731,0.3325000000000001,
19,9,payoff_only,0.5,0.0,0.5,24,0.1666666666666666,0.2916666666666667,0.0,0.4166666666666667,0.4166666666666667,0.0,1.0,0.0,0.0683333333333333,0.203125,0.0,0.2364033948403731,0.3325000000000001,
19,10,payoff_only,0.5,0.0,0.5,16,0.3125,0.425,0.0,0.375,0.3125,0.0,1.0,0.0,0.128125,0.159375,0.0,0.2364033948403731,0.3325000000000001,
19,11,payoff_only,0.5,0.0,0.5,23,0.217391304347826,0.3608695652173913,0.0,0.4782608695652174,0.3043478260869565,0.0,1.0,0.0,0.0891304347826087,0.1679347826086956,0.0,0.2364033948403731,0.3325000000000002,
19,12,payoff_only,0.5,0.0,0.5,19,0.4210526315789473,0.5789473684210527,0.0,0.5263157894736842,0.0526315789473684,0.0,1.0,0.0,0.1726315789473683,0.0789473684210526,0.0,0.2364033948403731,0.3325000000000001,
19,13,payoff_only,0.5,0.0,0.5,19,0.2105263157894736,0.2894736842105263,0.0,0.2631578947368421,0.5263157894736842,0.0,1.0,0.0,0.0863157894736841,0.2269736842105263,0.0,0.2364033948403731,0.3325000000000001,
19,14,payoff_only,0.5,0.0,0.5,21,0.2857142857142857,0.4,0.0,0.3809523809523809,0.3333333333333333,0.0,1.0,0.0,0.1171428571428571,0.1678571428571428,0.0,0.2364033948403731,0.3325000000000002,
19,15,payoff_only,0.5,0.0,0.5,21,0.238095238095238,0.3238095238095238,0.0,0.2857142857142857,0.4761904761904761,0.0,1.0,0.0,0.0976190476190476,0.2107142857142857,0.0,0.2364033948403731,0.3325000000000002,
19,16,payoff_only,0.5,0.0,0.5,22,0.2272727272727272,0.35,0.0,0.4090909090909091,0.3636363636363636,0.0,1.0,0.0,0.0931818181818181,0.1823863636363636,0.0,0.2364033948403731,0.3325000000000002,
19,17,payoff_only,0.5,0.0,0.5,17,0.1176470588235294,0.2235294117647058,0.0,0.3529411764705882,0.5294117647058824,0.0,1.0,0.0,0.048235294117647,0.238235294117647,0.0,0.2364033948403732,0.3325000000000001,
19,18,payoff_only,0.5,0.0,0.5,17,0.2352941176470588,0.2882352941176471,0.0,0.1764705882352941,0.5882352941176471,0.0,1.0,0.0,0.0964705882352941,0.2404411764705882,0.0,0.2364033948403732,0.3325000000000001,
19,19,payoff_only,0.5,0.0,0.5,19,0.3157894736842105,0.4263157894736842,0.0,0.3684210526315789,0.3157894736842105,0.0,1.0,0.0,0.1294736842105263,0.1598684210526316,0.0,0.2364033948403731,0.3325000000000001,
19,20,payoff_only,0.5,0.0,0.5,23,0.1739130434782608,0.2913043478260869,0.0,0.391304347826087,0.4347826086956521,0.0,1.0,0.0,0.0713043478260869,0.2070652173913043,0.0,0.2364033948403731,0.3325000000000002,
19,21,payoff_only,0.5,0.0,0.5,20,0.35,0.5,0.0,0.5,0.15,0.0,1.0,0.0,0.1435,0.1125,0.0,0.2364033948403731,0.3325000000000001,
19,22,payoff_only,0.5,0.0,0.5,19,0.1578947368421052,0.331578947368421,0.0,0.5789473684210527,0.2631578947368421,0.0,1.0,0.0,0.0647368421052631,0.1638157894736842,0.0,0.2364033948403731,0.3325000000000001,
19,23,payoff_only,0.5,0.0,0.5,16,0.0625,0.25,0.0,0.625,0.3125,0.0,1.0,0.0,0.0256249999999999,0.1875,0.0,0.2364033948403731,0.3325000000000001,
19,24,payoff_only,0.5,0.0,0.5,18,0.2222222222222222,0.3555555555555555,0.0,0.4444444444444444,0.3333333333333333,0.0,1.0,0.0,0.091111111111111,0.175,0.0,0.2364033948403731,0.3325000000000001,
19,25,payoff_only,0.5,0.0,0.5,19,0.1578947368421052,0.2842105263157894,0.0,0.4210526315789473,0.4210526315789473,0.0,1.0,0.0,0.0647368421052631,0.2052631578947368,0.0,0.2364033948403731,0.3325000000000001,
19,26,payoff_only,0.5,0.0,0.5,16,0.1875,0.2625,0.0,0.25,0.5625,0.0,1.0,0.0,0.0768749999999999,0.2390625,0.0,0.2364033948403731,0.3325000000000001,
19,27,payoff_only,0.5,0.0,0.5,14,0.1428571428571428,0.25,0.0,0.3571428571428571,0.5,0.0,1.0,0.0,0.0585714285714285,0.2276785714285714,0.0,0.2364033948403731,0.3325000000000001,
19,28,payoff_only,0.5,0.0,0.5,20,0.2,0.35,0.0,0.5,0.3,0.0,1.0,0.0,0.0819999999999999,0.16875,0.0,0.2364033948403731,0.3325000000000001,
19,29,payoff_only,0.5,0.0,0.5,21,0.2857142857142857,0.4285714285714285,0.0,0.4761904761904761,0.238095238095238,0.0,1.0,0.0,0.1171428571428571,0.1428571428571428,0.0,0.2364033948403731,0.3325000000000002,
19,30,payoff_only,0.5,0.0,0.5,23,0.217391304347826,0.308695652173913,0.0,0.3043478260869565,0.4782608695652174,0.0,1.0,0.0,0.0891304347826087,0.2135869565217391,0.0,0.2364033948403731,0.3325000000000002,
19,31,payoff_only,0.5,0.0,0.5,16,0.3125,0.425,0.0,0.375,0.3125,0.0,1.0,0.0,0.128125,0.159375,0.0,0.2364033948403731,0.3325000000000001,
19,32,payoff_only,0.5,0.0,0.5,25,0.16,0.256,0.0,0.32,0.52,0.0,1.0,0.0,0.0655999999999999,0.231,0.0,0.2364033948403731,0.3325000000000001,
19,33,payoff_only,0.5,0.0,0.5,20,0.05,0.2,0.0,0.5,0.45,0.0,1.0,0.0,0.0204999999999999,0.225,0.0,0.2364033948403731,0.3325000000000001,
19,34,payoff_only,0.5,0.0,0.5,21,0.238095238095238,0.3666666666666666,0.0,0.4285714285714285,0.3333333333333333,0.0,1.0,0.0,0.0976190476190476,0.1732142857142857,0.0,0.2364033948403731,0.3325000000000002,
19,35,payoff_only,0.5,0.0,0.5,21,0.0952380952380952,0.2523809523809524,0.0,0.5238095238095238,0.3809523809523809,0.0,1.0,0.0,0.039047619047619,0.2017857142857143,0.0,0.2364033948403731,0.3325000000000002,
