run,condition,final_mean_belonging,final_std_belonging,final_mean_collective_reputation,mean_helping_rate,mean_reciprocal_support_rate,mean_volunteer_retention,mean_withdrawal_rate,mean_collective_avoidance_rate,mean_signal_extraction_consistency,community_breakdown,parameter,value,seed
8,full_structured_model,0.9920485748451565,0.015036728874159896,0.5436691340756391,0.6690159070441994,0.7108467202228844,1.0,0.0,0.8778549783549784,,0,omega,1.0,20260729
9,full_structured_model,0.9311099631876492,0.15090628409931398,0.48463248908432327,0.5993879372747323,0.6439953113762295,1.0,0.0,0.8111207322089673,,0,omega,1.0,20260730
10,full_structured_model,0.9840715039612896,0.025378331005764598,0.5141242986591764,0.61639170545873,0.6633068016317238,1.0,0.0,0.8281561771561773,,0,omega,1.0,20260731
11,full_structured_model,0.9777222456329552,0.05066601678474328,0.5374781729367443,0.6668303392038024,0.7129585298687098,1.0,0.0,0.9091428571428571,,0,omega,1.0,20260732
12,full_structured_model,0.9844094305629206,0.03218185636423632,0.5576818764022158,0.6247326752046531,0.671029932554378,1.0,0.0,0.7856955266955267,,0,omega,1.0,20260733
13,full_structured_model,0.6432981388427526,0.3400281958838047,0.3080969504803239,0.48088748408454285,0.5281840803152966,0.9380000000000002,0.005270719618545705,0.6903466356933176,,0,omega,1.0,20260734
14,full_structured_model,0.9800936256276631,0.030617681487385785,0.47481982058135774,0.6491171008503563,0.698091947001328,1.0,0.0,0.8220017205017206,,0,omega,1.0,20260735
15,full_structured_model,0.8988157398517286,0.16132805098169867,0.43138510500460575,0.5568420050013373,0.6019234518907081,1.0,0.0,0.7704679875508047,,0,omega,1.0,20260736
16,full_structured_model,0.9721946079328031,0.07894653314685654,0.5177562427877636,0.6390527861222014,0.6916935037836837,1.0,0.0,0.8408845598845599,,0,omega,1.0,20260737
17,full_structured_model,0.9540127690553548,0.10026301076587417,0.41687702292361956,0.6263233876083557,0.671773531965834,1.0,0.0,0.8729525209912207,,0,omega,1.0,20260738
18,full_structured_model,0.979099900039658,0.05093846080820553,0.5139818990502619,0.6611272768247193,0.7076403323686012,1.0,0.0,0.8278968253968254,,0,omega,1.0,20260739
19,full_structured_model,0.9071959942265996,0.2118720189832646,0.48689806715186423,0.5890023840686116,0.6374952526158038,1.0,0.0,0.8004806304806305,,0,omega,1.0,20260740
20,full_structured_model,0.935068368461878,0.16142173977880414,0.48933294897150403,0.6048659371762996,0.6482760626938144,1.0,0.0,0.8226848758396748,,0,omega,1.0,20260741
21,full_structured_model,0.9767793471566246,0.07613360076608432,0.5246609927713851,0.6445281852913038,0.6946919804774603,1.0,0.0,0.8732631257631257,,0,omega,1.0,20260742
22,full_structured_model,0.8285872167116515,0.23617257939266786,0.3949231286472251,0.5709588754317353,0.6220104397705054,0.9926666666666668,0.0,0.7634516317016318,,0,omega,1.0,20260743
23,full_structured_model,0.9832839823350911,0.031112903599694347,0.5113520276075508,0.6605157858760209,0.7023423163484712,1.0,0.0,0.8868780663780663,,0,omega,1.0,20260744
24,full_structured_model,0.9625384381009223,0.05400051247135552,0.4349146931775517,0.5699826984408828,0.6194358982622727,0.9980000000000001,0.0,0.8332542177464779,,0,omega,1.0,20260745
25,full_structured_model,0.9442031614117282,0.14020121381235431,0.5169204252586066,0.6185057249269041,0.6645253440555584,0.986,0.0008695652173913043,0.7915655455655455,,0,omega,1.0,20260746
26,full_structured_model,0.97513850211939,0.06867225853121918,0.47426344385704056,0.6190886539281091,0.6703832563542546,0.9953333333333333,0.0,0.8678449883449884,,0,omega,1.0,20260747
27,full_structured_model,0.9630292537433142,0.14888149482629698,0.5439757366903475,0.6477176712162114,0.6968983552953645,0.9886666666666667,0.0,0.8034444444444443,,0,omega,1.0,20260748
28,full_structured_model,0.9854854256338471,0.03736999005354231,0.5166215325747594,0.6649586237444283,0.7111204603499175,1.0,0.0,0.8384844044844044,,0,omega,1.0,20260749
29,full_structured_model,0.9903606494033692,0.02020271414305183,0.5718590430800489,0.6529716684859466,0.6993206141493021,1.0,0.0,0.8063095238095238,,0,omega,1.0,20260750
0,full_structured_model,0.9930321402365164,0.017676890887214417,0.5767704851109452,0.6567137426393005,0.7043522057377741,1.0,0.0,0.8626666666666668,,0,theta,0.4,20260721
1,full_structured_model,0.9876327352851987,0.019753619728280197,0.5772505825694334,0.6943632884412496,0.7338673486455796,1.0,0.0,0.846,,0,theta,0.4,20260722
2,full_structured_model,0.9909768604790148,0.014238253376565145,0.566626344514325,0.6595754305956825,0.7014528050133718,1.0,0.0,0.8,,0,theta,0.4,20260723
3,full_structured_model,0.9844273872932985,0.022215204079744037,0.5972584065802439,0.6976605123211966,0.7365858398910018,1.0,0.0,0.8,,0,theta,0.4,20260724
4,full_structured_model,0.9885194223797714,0.02070004258157388,0.5760398735947185,0.6661259020741339,0.704512189208761,1.0,0.0,0.84,,0,theta,0.4,20260725
5,full_structured_model,0.9824220460976975,0.03832952462047714,0.5045155576911052,0.6053959805351287,0.6490489112482798,1.0,0.0,0.8086962481962482,,0,theta,0.4,20260726
6,full_structured_model,0.9897580767116404,0.01889443536230318,0.5148826177105426,0.6712572374679572,0.7176562818834782,1.0,0.0,0.4809999999999999,,0,theta,0.4,20260727
7,full_structured_model,0.9952972622882019,0.013309510968788244,0.6344969609677373,0.7087704196436581,0.7551464619796329,1.0,0.0,0.54,,0,theta,0.4,20260728
8,full_structured_model,0.99337751704874,0.017264802885309745,0.5527822046531639,0.658673366126846,0.7026994824797848,1.0,0.0,0.7583333333333333,,0,theta,0.4,20260729
9,full_structured_model,0.991286130079305,0.015493973597777275,0.5685883116502858,0.6619068691206622,0.7080548236182719,1.0,0.0,0.76,,0,theta,0.4,20260730
10,full_structured_model,0.991892987289963,0.016395150154213348,0.547523657660943,0.6474849900156101,0.6939944497302558,1.0,0.0,0.8043333333333333,,0,theta,0.4,20260731
11,full_structured_model,0.9917715283515057,0.013661288333795586,0.5602250000272642,0.6909634537363527,0.7306376510005945,1.0,0.0,0.6743333333333333,,0,theta,0.4,20260732
12,full_structured_model,0.98762361450823,0.018325908049820015,0.5610339554451794,0.6947810607680251,0.7340890900978949,1.0,0.0,0.7433333333333334,,0,theta,0.4,20260733
13,full_structured_model,0.9939534835128169,0.013832200054597052,0.546950197899608,0.6402637190271728,0.6866291302990066,1.0,0.0,0.7462857142857143,,0,theta,0.4,20260734
14,full_structured_model,0.9940128852313482,0.011398506437839004,0.590822990216012,0.6831223409511387,0.728747551650343,1.0,0.0,0.85,,0,theta,0.4,20260735
15,full_structured_model,0.9929149685820383,0.017326749221641503,0.5660698720424074,0.6768869854782897,0.7210755162245718,1.0,0.0,0.9209999999999999,,0,theta,0.4,20260736
16,full_structured_model,0.9776023317034727,0.06463793619205506,0.5536637388072507,0.6331187646713884,0.6811861949489235,1.0,0.0,0.8207142857142857,,0,theta,0.4,20260737
17,full_structured_model,0.9942603306600771,0.01406442846631193,0.6007893268380865,0.6869813525023452,0.7306600086133811,1.0,0.0,0.9,,0,theta,0.4,20260738
18,full_structured_model,0.9931447456223034,0.014077409568232608,0.6009088977586013,0.6916909949193818,0.7364032182248238,1.0,0.0,0.84,,0,theta,0.4,20260739
19,full_structured_model,0.9971012784874771,0.007707792960039282,0.5807424918282941,0.6571480617003777,0.7002590413250124,1.0,0.0,0.8065714285714286,,0,theta,0.4,20260740
20,full_structured_model,0.9868171061860987,0.019294015667749825,0.5856951569886438,0.6827467862735125,0.7263154826419799,1.0,0.0,0.9,,0,theta,0.4,20260741
21,full_structured_model,0.9937681087802767,0.013571599679836002,0.6218250905145337,0.701437244706475,0.7441491075584223,1.0,0.0,0.78,,0,theta,0.4,20260742
22,full_structured_model,0.9940860438259207,0.01742461355912983,0.5816861139011678,0.6344852652235671,0.6807904793352749,1.0,0.0,0.767,,0,theta,0.4,20260743
23,full_structured_model,0.9947273325435815,0.013381481217299125,0.5793095788593374,0.6534005671227167,0.6938385884722955,1.0,0.0,0.7165238095238096,,0,theta,0.4,20260744
24,full_structured_model,0.9932553663179853,0.012458335593836585,0.5508353814332383,0.6914795999883391,0.7316404320405236,1.0,0.0,0.0,,0,theta,0.4,20260745
25,full_structured_model,0.9950970036226944,0.011302470422909208,0.5835499925961416,0.6616479945394568,0.7056023784539807,1.0,0.0,0.8109999999999999,,0,theta,0.4,20260746
26,full_structured_model,0.9884662827605125,0.017525494677598043,0.5894531061637551,0.651613225260725,0.6985796332975736,1.0,0.0,0.825,,0,theta,0.4,20260747
27,full_structured_model,0.9913588979842497,0.013850360547749758,0.5957863575801264,0.6553576516469717,0.6998534504635436,1.0,0.0,0.7186666666666668,,0,theta,0.4,20260748
28,full_structured_model,0.9895169974541784,0.017868663764093278,0.5526143255052489,0.6694488060816448,0.7109758730088813,1.0,0.0,0.8,,0,theta,0.4,20260749
29,full_structured_model,0.9926108132941404,0.012914787898266254,0.5822763137727444,0.6993415387223167,0.7429583777916966,1.0,0.0,0.67,,0,theta,0.4,20260750
0,full_structured_model,0.9530827735072056,0.09289680994858879,0.5472824392347653,0.6141508354723371,0.6695792545309532,1.0,0.0,0.7356666666666666,,0,theta,0.5,20260721
1,full_structured_model,0.9809732622810342,0.04019907741393904,0.5544796669664734,0.6318917605080944,0.6812411950968886,1.0,0.0,0.857,,0,theta,0.5,20260722
2,full_structured_model,0.9481981240065022,0.11316827697814176,0.5012034200673252,0.6101370692953414,0.6588697201883421,0.998,0.0,0.7900476190476191,,0,theta,0.5,20260723
3,full_structured_model,0.9405731139636255,0.1590740296845477,0.526504590372226,0.5848694691685301,0.6348279066378443,0.99,0.0,0.6755952380952381,,0,theta,0.5,20260724
4,full_structured_model,0.964216134793354,0.11408047783419202,0.5883823825343613,0.6610754674863721,0.7085804322658537,0.9833333333333334,0.0007407407407407407,0.7775238095238095,,0,theta,0.5,20260725
5,full_structured_model,0.9245346373023259,0.13893878126175485,0.49572008480729607,0.5629627378529249,0.6133030883128777,0.996,0.0,0.7984994727494726,,0,theta,0.5,20260726
6,full_structured_model,0.9678976311343379,0.13182276267633056,0.5573986720232814,0.6355161327136148,0.6846625194988221,0.9820000000000002,0.0,0.7657619047619048,,0,theta,0.5,20260727
7,full_structured_model,0.9902768955120727,0.016930156599877462,0.6225725223448905,0.6930280147129,0.7414584904508533,1.0,0.0,0.0,,0,theta,0.5,20260728
8,full_structured_model,0.965217262483632,0.10886796601993697,0.5683763419369523,0.6266465791414778,0.6749233862627871,0.9966666666666666,0.0,0.8343333333333334,,0,theta,0.5,20260729
9,full_structured_model,0.9774366535875098,0.036969915084031454,0.5500222328946996,0.6205555598760678,0.666225199150931,1.0,0.0,0.7800656565656564,,0,theta,0.5,20260730
10,full_structured_model,0.9647950405107594,0.054279952269944205,0.5571914235861252,0.6304801028932334,0.6743972944854768,1.0,0.0,0.7619523809523809,,0,theta,0.5,20260731
11,full_structured_model,0.9909699203196058,0.020459093537647795,0.6087204567099007,0.6704301700589201,0.7154577400040771,1.0,0.0,0.7283333333333333,,0,theta,0.5,20260732
12,full_structured_model,0.9877414240173145,0.025937264045412585,0.55402667639454,0.6757608622285567,0.7119712882199962,1.0,0.0,0.7643333333333334,,0,theta,0.5,20260733
13,full_structured_model,0.984237659787251,0.024514275483031388,0.530059946307049,0.6531869509342169,0.6976212598161079,1.0,0.0,0.8376666666666667,,0,theta,0.5,20260734
14,full_structured_model,0.9881373942891698,0.027850170735235373,0.6021485870270442,0.6689951224536053,0.7156691356097232,1.0,0.0,0.8483333333333333,,0,theta,0.5,20260735
15,full_structured_model,0.8631880621112767,0.23130626712253943,0.4701215611228954,0.588179825446479,0.629139544192886,0.9960000000000001,0.0,0.7904069264069264,,0,theta,0.5,20260736
16,full_structured_model,0.9736614421631048,0.05598428729364604,0.5626301202081815,0.6293488646933711,0.680150245521856,1.0,0.0,0.7976666666666666,,0,theta,0.5,20260737
17,full_structured_model,0.9327585873171084,0.1215820928641583,0.5074449681497196,0.5959435100597841,0.6407757645227647,1.0,0.0,0.7687236652236652,,0,theta,0.5,20260738
18,full_structured_model,0.9804880985528936,0.03315851442610585,0.5571226964700118,0.7093168158977421,0.7502538332755375,1.0,0.0,0.7733333333333334,,0,theta,0.5,20260739
19,full_structured_model,0.9935707271927892,0.012978974106881501,0.5844611263166164,0.6767269048888633,0.7156731274763883,1.0,0.0,0.7524285714285713,,0,theta,0.5,20260740
20,full_structured_model,0.915572189821619,0.18722163792509627,0.4802649809618984,0.5681801317681299,0.6119313202436382,0.9826666666666668,0.0008,0.7241561216561214,,0,theta,0.5,20260741
21,full_structured_model,0.9268753366427551,0.12430467930724938,0.5391380539915713,0.6197890044142274,0.6674650975686859,0.998,0.0,0.7717619047619046,,0,theta,0.5,20260742
22,full_structured_model,0.933261382107818,0.1494847512706247,0.528482574760761,0.5970588478462268,0.6450849814034331,1.0,0.0,0.6632936507936508,,0,theta,0.5,20260743
23,full_structured_model,0.9675540428384664,0.08642373613592025,0.5756266692249347,0.6320514978806808,0.6737645658739629,1.0,0.0,0.7845714285714286,,0,theta,0.5,20260744
24,full_structured_model,0.979364335352997,0.06749840983184631,0.5612702582827737,0.6239843169680104,0.6715801791328332,1.0,0.0,0.829095238095238,,0,theta,0.5,20260745
25,full_structured_model,0.9769441757697394,0.048013317767182886,0.5254903595415065,0.6243841686327444,0.6682799689959661,1.0,0.0,0.8218968253968254,,0,theta,0.5,20260746
26,full_structured_model,0.9609053013887157,0.0953279938931081,0.5461919525085384,0.6352293136107989,0.6787474282313047,1.0,0.0,0.7639999999999999,,0,theta,0.5,20260747
27,full_structured_model,0.9000911461584591,0.16482102199713686,0.5395510165410411,0.5432157071322908,0.5915588495805456,1.0,0.0,0.6992164502164501,,0,theta,0.5,20260748
28,full_structured_model,0.9912914642893568,0.019521992369479577,0.5666720858761376,0.6312979610151899,0.6745998260340358,1.0,0.0,0.7606666666666666,,0,theta,0.5,20260749
29,full_structured_model,0.9680788190806614,0.09252150840424848,0.5301526287758686,0.6296776801923333,0.6801639302147449,1.0,0.0,0.8343571428571428,,0,theta,0.5,20260750
0,full_structured_model,0.8534302560546513,0.19864976887929411,0.5270973698333175,0.5973354995009728,0.6600012898975909,0.9820000000000002,0.0,0.7378571428571429,,0,theta,0.6,20260721
1,full_structured_model,0.4899122141225876,0.4221139663526002,0.35428927169864294,0.45191145382638176,0.5121840170424317,0.7900000000000001,0.03980995540855549,0.6291094673300556,,0,theta,0.6,20260722
2,full_structured_model,0.6210904495471906,0.38067522931923137,0.42163550760516816,0.5038115407318934,0.5601885181351456,0.8446666666666667,0.016607568162831318,0.6923597040214687,,0,theta,0.6,20260723
3,full_structured_model,0.42603113144220717,0.4027097045073385,0.3013307644458836,0.43835598907381784,0.489171829271146,0.7606666666666666,0.05198462135597012,0.6008648720560485,,0,theta,0.6,20260724
4,full_structured_model,0.8838908816748468,0.2147203321649499,0.5915076650630546,0.6387637908871746,0.6864220374925807,0.9633333333333334,0.0008695652173913043,0.7053333333333334,,0,theta,0.6,20260725
5,full_structured_model,0.6056473460408615,0.35554749370404043,0.41171770963979826,0.5147895972127362,0.566066805832178,0.8700000000000001,0.009312796250876746,0.6756239348886407,,0,theta,0.6,20260726
6,full_structured_model,0.293534886937164,0.3294613303831477,0.2774795171621163,0.3648812320963014,0.4276534988265201,0.7980000000000002,0.050023592674656066,0.6453384346318793,,0,theta,0.6,20260727
7,full_structured_model,0.9471901224424741,0.12616567529240114,0.5710540087276138,0.6627140299841199,0.7232249410770251,0.9913333333333334,0.0,0.7909999999999999,,0,theta,0.6,20260728
8,full_structured_model,0.5331310184634753,0.24307943562679518,0.3966014666650017,0.451366124886316,0.5078653476113633,0.9486666666666668,0.0032163742690058477,0.6779344544344545,,0,theta,0.6,20260729
9,full_structured_model,0.34163645069230475,0.35156416225273035,0.28800863854441394,0.4012176210442464,0.45787961002276006,0.7966666666666667,0.054688013740645317,0.6854129986516377,,0,theta,0.6,20260730
10,full_structured_model,0.5279080219798158,0.3779629967709234,0.34603338124479843,0.47095858468344,0.5249868015229114,0.8546666666666667,0.019845459498548747,0.6195532449147001,,0,theta,0.6,20260731
11,full_structured_model,0.724972730929892,0.307980631365526,0.47825198671134683,0.5571268201447027,0.6135723856048778,0.9440000000000002,0.0008,0.6452555222555223,,0,theta,0.6,20260732
12,full_structured_model,0.4853214728428378,0.41799351014347186,0.3350452603505854,0.4710145221322702,0.5227077320009899,0.8446666666666668,0.038336670553388824,0.5777766155413214,,0,theta,0.6,20260733
13,full_structured_model,0.5325492277219028,0.37651348113918487,0.37931829655451177,0.4802497046230119,0.5331491409996653,0.8173333333333335,0.02281818357081515,0.7086053406517803,,0,theta,0.6,20260734
14,full_structured_model,0.869819015801799,0.17319163914817218,0.5137692207931489,0.6109120104958979,0.6599320409594444,0.9913333333333333,0.0,0.6659999999999999,,0,theta,0.6,20260735
15,full_structured_model,0.4413423684381418,0.385977438777245,0.31472086931575094,0.4441932733215544,0.49802165435912404,0.7966666666666665,0.03831240267786236,0.7301125164824854,,0,theta,0.6,20260736
16,full_structured_model,0.4920383033099167,0.41785398611989766,0.3524460485775354,0.4728903348756357,0.5213928710479034,0.8286666666666668,0.03890143276504832,0.6349725009252873,,0,theta,0.6,20260737
17,full_structured_model,0.7765296209008198,0.30883864381905185,0.49103752288573904,0.5789676881971471,0.6370676728410608,0.9586666666666668,0.0035210803689064564,0.8162619047619049,,0,theta,0.6,20260738
18,full_structured_model,0.756863035562097,0.28067165350109713,0.46109022867584915,0.5781126491331166,0.635257341649676,0.9746666666666668,0.0009523809523809524,0.739331168831169,,0,theta,0.6,20260739
19,full_structured_model,0.32219171735781227,0.3510777893250109,0.27518981868555387,0.38759222942296034,0.44037827284738706,0.7839999999999999,0.05546425466966589,0.6222154878369712,,0,theta,0.6,20260740
20,full_structured_model,0.6364817769033195,0.3525644389429,0.4527260980580579,0.5186209124403363,0.5748504878969612,0.9033333333333333,0.007934967621331869,0.7263272544449015,,0,theta,0.6,20260741
21,full_structured_model,0.8073089778932643,0.29660008724040876,0.4972567603558806,0.6116489086555448,0.661701501003446,0.93,0.005502898550724638,0.7328333333333333,,0,theta,0.6,20260742
22,full_structured_model,0.6478727820686276,0.38958168590265907,0.4387545699684711,0.5621798235267073,0.613782506383851,0.8540000000000002,0.019979926480841813,0.7436061716061717,,0,theta,0.6,20260743
23,full_structured_model,0.5298972901751813,0.360571789415843,0.3794324672673659,0.49065849363690256,0.544623216041971,0.8846666666666667,0.013394969323761894,0.709053632641868,,0,theta,0.6,20260744
24,full_structured_model,0.40923564909103327,0.3207263817050919,0.30101559139177514,0.4172246791511834,0.4789260316955295,0.8820000000000001,0.009300530738611234,0.6650478883861237,,0,theta,0.6,20260745
25,full_structured_model,0.3696565327714728,0.3137366493865272,0.32290113686567057,0.413004635703956,0.4595527388767512,0.86,0.03551316072987899,0.6823565774274485,,0,theta,0.6,20260746
26,full_structured_model,0.4737039248208784,0.4085440558256099,0.3847968281438779,0.48713682111774054,0.5380611051625421,0.8113333333333332,0.030462719565324224,0.7237927405411927,,0,theta,0.6,20260747
27,full_structured_model,0.619533570741147,0.4167127505986645,0.4132155588722479,0.5543496075498364,0.5997745990771317,0.8213333333333334,0.022690387034780626,0.6536624154139633,,0,theta,0.6,20260748
28,full_structured_model,0.4442752690726627,0.4258720084265835,0.3559307848538608,0.4404440318210678,0.49278959520292304,0.7926666666666669,0.05562488612179015,0.6825846938579138,,0,theta,0.6,20260749
29,full_structured_model,0.5135740203026506,0.34845193955876874,0.3798290969557966,0.4719308585702448,0.5237414979079117,0.8833333333333334,0.01034804815067973,0.6236234168308472,,0,theta,0.6,20260750
